TUAR,140.25,52880.822,0.00265219024015928,1,12
NAPJ,212.7,52880.822,0.00402225215031642,1,12
CTCT,829.83,56059.63,0.0148026306987756,1,13
GENE,3529.29,56059.63,0.0629559988176875,1,13
MRPL,287.3,56059.63,0.00512490003947582,1,13
TODD,591.61,56059.63,0.0105532269834817,1,13
TUAR,140.45,56059.63,0.00250536794481162,1,13
NAPJ,212.7,56059.63,0.00379417416775673,1,13
CTCT,856.63,59269.041,0.014453245497932,1,14
GENE,3717.09,59269.041,0.062715541491552,1,14
MRPL,287.35,59269.041,0.00484823096766489,1,14
TODD,623.18,59269.041,0.0105144269164065,1,14
TUAR,140.45,59269.041,0.00236970259059869,1,14
NAPJ,212.7,59269.041,0.00358872012118435,1,14
CTCT,948.31,63090.8165,0.0150308722030884,1,15
GENE,3934.63,63090.8165,0.0623645439744784,1,15
MRPL,287.25,63090.8165,0.00455296057232038,1,15
TODD,623.99,63090.8165,0.00989034592697021,1,15
TUAR,140.3,63090.8165,0.00222377847970948,1,15
NAPJ,212.7,63090.8165,0.00337133059610982,1,15
CTCT,1001.4,65857.761,0.0152054971926543,1,16
GENE,4139.8,65857.761,0.0628597136789998,1,16
MRPL,287.15,65857.761,0.00436015430284671,1,16
TODD,644.36,65857.761,0.00978411640808742,1,16
TUAR,139.7,65857.761,0.00212123822429979,1,16
NAPJ,212.7,65857.761,0.00322968769011142,1,16
CTCT,1106.67,68130.426,0.0162434034978733,1,17
GENE,4323.55,68130.426,0.0634598996929801,1,17
MRPL,286.9,68130.426,0.00421104074705184,1,17
TODD,665.23,68130.426,0.00976406635120702,1,17
TUAR,138.95,68130.426,0.00203947058836826,1,17
NAPJ,212.55,68130.426,0.00311975151894691,1,17
CTCT,1144.97,69729.8335,0.0164200879670823,1,18
GENE,4418.41,69729.8335,0.0633647002756718,1,18
MRPL,286.8,69729.8335,0.00411301713491113,1,18
TODD,661.59,69729.8335,0.00948790448495765,1,18
TUAR,138.1,69729.8335,0.0019805009286305,1,18
NAPJ,212.55,69729.8335,0.00304819313816374,1,18
CTCT,1190.23,70671.769,0.0168416613428765,1,19
GENE,4413.92,70671.769,0.062456622530561,1,19
MRPL,286.75,70671.769,0.00405749005660238,1,19
TODD,656.27,70671.769,0.00928616913494835,1,19
TUAR,137.1,70671.769,0.00193995426943395,1,19
NAPJ,212.3,70671.769,0.0030040283836676,1,19
CTCT,1199.82,70994.9045,0.0169000861181523,1,20
GENE,4424.33,70994.9045,0.0623189795261997,1,20
MRPL,286.6,70994.9045,0.00403690943763436,1,20
TODD,654.72,70994.9045,0.0092220702966084,1,20
TUAR,136.45,70994.9045,0.00192196892102306,1,20
NAPJ,212.1,70994.9045,0.00298753835213624,1,20
CTCT,1211.07,71011.1075,0.017054655850847,1,21
GENE,4426.46,71011.1075,0.0623347551648874,1,21
MRPL,286.5,71011.1075,0.00403458008312291,1,21
TODD,673.69,71011.1075,0.00948710735148019,1,21
TUAR,135.0,71011.1075,0.00190111103393226,1,21
NAPJ,212.05,71011.1075,0.00298615255366916,1,21
CTCT,1246.92,71001.183,0.0175619609042289,1,22
GENE,4422.25,71001.183,0.0622841734904614,1,22
MRPL,285.9,71001.183,0.0040266934707271,1,22
TODD,676.47,71001.183,0.00952758773047486,1,22
TUAR,133.85,71001.183,0.00188517985679196,1,22
NAPJ,211.95,71001.183,0.00298516152892833,1,22
CTCT,1283.72,70986.707,0.0180839491540296,1,23
GENE,4424.13,70986.707,0.0623233586536138,1,23
MRPL,285.7,70986.707,0.00402469718731987,1,23
TODD,673.48,70986.707,0.00948741008651098,1,23
TUAR,132.85,70986.707,0.00187147714853148,1,23
NAPJ,211.9,70986.707,0.0029850659222719,1,23
CTCT,1322.06,70820.1035,0.0186678631442554,1,24
GENE,4422.73,70820.1035,0.0624502052584546,1,24
MRPL,283.6,70820.1035,0.00400451264519827,1,24
TODD,670.57,70820.1035,0.0094686390849457,1,24
TUAR,132.25,70820.1035,0.00186740760693749,1,24
NAPJ,211.8,70820.1035,0.00299067622797247,1,24
CTCT,1307.98,70577.85,0.0185324432523802,1,25
GENE,4424.33,70577.85,0.0626872311922225,1,25
MRPL,283.1,70577.85,0.00401117347723117,1,25
TODD,668.61,70577.85,0.00947336876938019,1,25
TUAR,131.3,70577.85,0.0018603570383626,1,25
NAPJ,211.65,70577.85,0.00299881620083355,1,25
CTCT,1322.82,70293.149,0.0188186191516331,1,26
GENE,4417.12,70293.149,0.0628385562866162,1,26
MRPL,282.35,70293.149,0.0040167499111471,1,26
TODD,667.43,70293.149,0.00949495092331117,1,26
TUAR,129.95,70293.149,0.00184868656261224,1,26
NAPJ,211.45,70293.149,0.00300811676540483,1,26
CTCT,1360.78,70221.8845,0.0193782893992257,1,27
GENE,4407.2,70221.8845,0.0627610613326676,1,27
MRPL,283.1,70221.8845,0.00403150673064036,1,27
TODD,677.47,70221.8845,0.00964756222114774,1,27
TUAR,129.15,70221.8845,0.00183917023759167,1,27
NAPJ,209.9,70221.8845,0.00298909665404949,1,27
CTCT,1325.81,69843.777,0.0189825072031829,1,28
GENE,4406.54,69843.777,0.063091376057741,1,28
MRPL,282.2,69843.777,0.00404044586534889,1,28
TODD,677.54,69843.777,0.00970079267047657,1,28
TUAR,128.75,69843.777,0.00184339973481102,1,28
NAPJ,209.75,69843.777,0.0030031308301096,1,28
CTCT,1335.2,69666.5635,0.019165578620797,1,29
GENE,4371.63,69666.5635,0.062750762781632,1,29
MRPL,281.55,69666.5635,0.00404139354455168,1,29
TODD,679.43,69666.5635,0.00975259817430208,1,29
TUAR,128.15,69666.5635,0.00183947640821985,1,29
NAPJ,210.45,69666.5635,0.0030208178705413,1,29
CTCT,1367.68,69856.749,0.019578351692261,1,30
GENE,4367.54,69856.749,0.0625213749927011,1,30
MRPL,280.8,69856.749,0.00401965456480089,1,30
TODD,679.43,69856.749,0.00972604665584996,1,30
TUAR,127.75,69856.749,0.00182874241685653,1,30
NAPJ,210.45,69856.749,0.00301259367223058,1,30
CTCT,1363.31,70335.223,0.019383033732615,1,31
GENE,4339.93,70335.223,0.0617035080702026,1,31
MRPL,280.85,70335.223,0.00399302068040646,1,31
TODD,679.47,70335.223,0.00966045135024311,1,31
TUAR,127.05,70335.223,0.0018063495725321,1,31
NAPJ,210.5,70335.223,0.00299281058652505,1,31
CTCT,1372.24,70847.067,0.0193690445929117,1,32
GENE,4386.74,70847.067,0.0619184418742416,1,32
MRPL,280.2,70847.067,0.00395499788297517,1,32
TODD,690.08,70847.067,0.00974041734148289,1,32
TUAR,126.6,70847.067,0.00178694765162261,1,32
NAPJ,210.45,70847.067,0.00297048288533949,1,32
CTCT,1349.77,71044.9015,0.0189988299160356,1,33
GENE,4403.86,71044.9015,0.0619869956466897,1,33
MRPL,279.65,71044.9015,0.00393624305327526,1,33
TODD,687.37,71044.9015,0.0096751488915781,1,33
TUAR,126.0,71044.9015,0.00177352628182615,1,33
NAPJ,210.4,71044.9015,0.00296150737854144,1,33
CTCT,1335.95,71299.0765,0.0187372693389654,1,34
GENE,4387.12,71299.0765,0.0615312317544534,1,34
MRPL,278.05,71299.0765,0.00389977000613746,1,34
TODD,679.41,71299.0765,0.00952901542841162,1,34
TUAR,125.85,71299.0765,0.00176510000097968,1,34
NAPJ,210.4,71299.0765,0.00295094986258342,1,34
CTCT,1322.49,71088.632,0.0186033963911417,1,35
GENE,4351.81,71088.632,0.0612166794825929,1,35
MRPL,277.65,71088.632,0.00390568776172258,1,35
TODD,679.86,71088.632,0.00956355440909314,1,35
TUAR,125.6,71088.632,0.0017668085102552,1,35
NAPJ,210.4,71088.632,0.00295968559361221,1,35
CTCT,1331.72,71443.475,0.0186401907242054,1,36
GENE,4370.85,71443.475,0.0611791349734878,1,36
MRPL,278.75,71443.475,0.0039016859132342,1,36
TODD,680.47,71443.475,0.00952459269373445,1,36
TUAR,126.0,71443.475,0.00176363201817941,1,36
NAPJ,210.4,71443.475,0.00294498552876942,1,36
CTCT,1257.66,70751.175,0.0177758178574419,1,37
GENE,4365.33,70751.175,0.0616997526896196,1,37
MRPL,278.75,70751.175,0.00393986389625331,1,37
TODD,681.66,70751.175,0.00963461030859205,1,37
TUAR,126.2,70751.175,0.0017837159594876,1,37
