"Week_ending_Friday","Week_number","Status","Dubai_crude_USD.p.bbl","NZ_US_exrate","Dubai_crude_NZD.p.bbl","Diesel_importer_cost_NZc.p.l","Diesel_ETS_NZc.p.l","Diesel_GST_NZc.p.l","Diesel_taxes_NZc.p.l","Diesel_price_excl_taxes_NZc.p.l","Diesel_main_port_price_NZc.p.l","Diesel_discounted_retail_price_NZc.p.l","Diesel_importer_margin_NZc.p.l","Diesel_margin_trend_NZc.p.l","Regular_Petrol_importer_cost_NZc.p.l","Regular_Petrol_ETS_NZc.p.l","Regular_Petrol_GST_NZc.p.l","Regular_Petrol_taxes_NZc.p.l","Regular_Petrol_price_excl_taxes_NZc.p.l","Regular_Petrol_main_port_price_NZc.p.l","Regular_Petrol_discounted_retail_price_NZc.p.l","Regular_Petrol_importer_margin_NZc.p.l","Regular_Petrol_margin_trend_NZc.p.l","Diesel_main_port_price_excl_taxes_NZc.p.l"
2018-12-14,"2018w50","Final",59.32,0.6864,86.4219114219114,72.0245303548463,5.34,18.0961247637051,22.1961247637051,111.200831758034,150.9,138.736956521739,39.1763014031877,37.4856135450008,62.8800792829216,4.62,25.9206201728328,99.3746201728328,94.7301344855522,206.416828571429,198.724754658385,31.8500552026306,30.5373157129556,121.777391304348
2018-12-21,"2018w51","Final",55.02,0.68044,80.8594438892481,70.154802112418,5.34,18.0961247637051,22.1961247637051,111.200831758034,150.9,138.736956521739,41.046029645616,37.5987908094796,61.4930005518014,4.62,25.7519120982987,99.2059120982987,93.6054139886578,205.1234,197.431326086957,32.1124134368564,30.5169507394546,121.777391304348
2018-12-28,"2018w52","Final",54.84,0.6723,81.5707273538599,69.4232498137476,5.34,17.9843235214691,22.0843235214691,110.455490143127,150.042857142857,137.879813664596,41.0322403293796,37.7119680739584,61.4880756166611,4.62,25.6394400486092,99.0934400486092,92.8556003240616,204.261114285714,196.569040372671,31.3675247074004,30.4965857659537,121.032049689441
2019-01-04,"2019w01","Final",54.66,0.667166666666667,81.9285535848114,68.3539239605566,6.408,17.8534836618958,21.9534836618958,108.515224412638,148.9,136.876708074534,40.1613004520818,37.8251453384372,61.0909700012252,5.544,25.1984967593843,98.6524967593843,88.9919783958952,203.1114,193.18847515528,27.90100839467,30.4762207924527,118.970260869565
2019-01-11,"2019w02","Final",58.58,0.676,86.6568047337278,73.3527949498583,6.675,17.8565217391304,21.9565217391304,108.26847826087,148.9,136.9,34.9156833110113,37.9383226029159,64.0982042921116,5.775,25.15,98.604,88.4376666666667,203.1114,192.816666666667,24.3394623745551,30.4558558189517,118.703260869565
2019-01-18,"2019w03","Final",60.04,0.6804,88.2422104644327,73.9091151045353,6.675,18.1173913043478,22.2173913043478,110.007608695652,150.9,138.9,36.0984935911169,37.9436716012507,63.7696173959603,5.775,25.4124347826087,98.8664347826087,90.187231884058,205.1234,194.828666666667,26.4176144880976,30.3559768023386,120.442391304348
2019-01-25,"2019w04","Final",61.03,0.67566,90.3264955746973,74.8991339263521,6.675,18.3782608695652,22.4782608695652,111.746739130435,152.9,140.9,36.8476052040827,37.9490205995855,63.875392807609,5.775,25.6748695652174,99.1288695652174,91.9367971014493,207.1354,196.840666666667,28.0614042938403,30.2560977857254,122.18152173913
2019-02-01,"2019w05","Final",61.2,0.68634,89.1686336218201,73.0676453698418,6.675,18.3782608695652,22.4782608695652,111.746739130435,152.9,140.9,38.679093760593,37.9543695979203,61.4033758271028,5.775,25.6748695652174,99.1288695652174,91.9367971014493,207.1354,196.840666666667,30.5334212743465,30.1562187691122,122.18152173913
2019-02-08,"2019w06","Final",61.91,0.681875,90.7937671860678,74.9865416620586,6.675,18.3782608695652,22.4782608695652,111.746739130435,152.9,140.9,36.7601974683762,37.9597185962551,64.4837215975376,5.775,25.6748695652174,99.1288695652174,91.9367971014493,207.1354,196.840666666667,27.4530755039117,30.056339752499,122.18152173913
2019-02-15,"2019w07","Final",63.87,0.67814,94.1840917804583,77.0341549580971,6.675,18.6577639751553,22.7577639751553,113.610093167702,155.042857142857,143.042857142857,36.5759382096048,37.9650675945898,65.7613009083707,5.775,25.956049689441,99.410049689441,93.81133126294,209.291114285714,198.996380952381,28.0500303545693,29.9564607358859,124.044875776398
2019-02-22,"2019w08","Final",66.78,0.68548,97.4207854350236,79.8130107877081,6.675,19.3472049689441,23.4472049689441,118.206366459627,160.328571428571,148.328571428571,38.3933556719192,37.9704165929246,68.6628241860881,5.775,26.6496273291925,100.103627329193,98.435182194617,214.608542857143,204.31380952381,29.7723580085289,29.8565817192727,128.641149068323
2019-03-01,"2019w09","Final",65.45,0.68604,95.4026004314617,79.8670465118394,6.675,19.6453416149068,23.7453416149068,120.193944099379,162.614285714286,150.614285714286,40.3268975875394,37.9757655912594,68.9787188216924,5.775,26.9495527950311,100.403552795031,100.434685300207,216.907971428571,206.613238095238,31.4559664785147,29.7567027026595,130.628726708075
2019-03-08,"2019w10","Final",65.63,0.67896,96.6625427123836,80.1462027512074,6.675,19.6826086956522,23.7826086956522,120.442391304348,162.9,150.9,40.2961885531404,37.9811145895942,71.4471517851383,5.775,26.9870434782609,100.441043478261,100.684623188406,217.1954,206.900666666667,29.2374714032675,29.6568236860463,130.877173913043
2019-03-15,"2019w11","Final",66.92,0.68344,97.9164228022943,79.8362790161773,6.675,19.9621118012422,24.0621118012422,122.305745341615,165.042857142857,153.042857142857,42.4694663254376,37.8730043175878,74.333965774786,5.775,27.2682236024845,100.722223602484,102.559157349896,219.351114285714,209.056380952381,28.2251915751105,29.4691432341198,132.740527950311
2019-03-22,"2019w12","Final",67.4,0.68672,98.1477166821994,79.3748557831338,6.675,19.6826086956522,23.7826086956522,120.442391304348,162.9,150.9,41.067535521214,37.7648940455815,75.5187361278672,5.775,26.9870434782609,100.441043478261,100.684623188406,217.1954,206.900666666667,25.1658870605386,29.2814627821932,130.877173913043
2019-03-29,"2019w13","Final",66.96,0.68404,97.8890123384597,78.8444183323958,6.675,20.1111801242236,24.2111801242236,123.299534161491,166.185714285714,154.185714285714,44.4551158290948,37.6567837735752,75.7851100598742,5.775,27.4744223602485,100.928422360248,103.93381573499,220.931971428571,210.637238095238,28.1487056751155,29.0937823302667,133.734316770186
2019-04-05,"2019w14","Final",68.96,0.67844,101.644950179824,80.0475409690877,6.675,19.8627806975633,23.9627806975633,121.643537983755,167.9,152.281318681319,41.5959970146677,37.5486735015689,77.1461290785796,5.775,27.3198088867654,100.773808886765,102.903059245103,224.668542857143,209.451868131868,25.756930166523,28.9061018783401,135.225
2019-04-12,"2019w15","Final",70.34,0.67424,104.324869482677,82.6677032177928,6.675,20.3658862876254,24.4658862876254,124.997575250836,171.757142857143,156.138461538462,42.3298720330433,37.4405632295626,80.2699474420821,5.775,28.1071132345915,101.561113234592,108.151754897277,230.704542857143,215.487868131868,27.8818074551945,28.7184214264135,138.579037267081
2019-04-19,"2019w16","Final",70.58,0.67395,104.725869871652,83.0963834183259,6.675,20.6453893932155,24.7453893932155,126.860929288103,173.9,158.281318681319,43.7645458697773,37.3324529575563,81.6995960172925,5.775,28.3133119923555,101.767311992355,109.52641328237,232.2854,217.068725274725,27.8268172650773,28.530740974487,140.442391304348
2019-04-26,"2019w17","Final",73.2,0.664833333333333,110.102782652294,85.6534185611578,6.675,20.9248924988055,25.0248924988055,128.72428332537,176.042857142857,160.424175824176,43.0708647642124,37.22434268555,84.0571123260821,5.775,28.7632001911132,102.217200191113,112.525667940755,235.734542857143,220.517868131868,28.4685556146728,28.3430605225604,142.305745341615
2019-05-03,"2019w18","Final",71.21,0.66494,107.092369236322,83.6726524787841,6.675,19.5832775919732,23.6832775919732,119.780183946488,165.757142857143,150.138461538462,36.1075314677042,37.1162324135437,81.1453572021565,5.775,27.9758958432871,101.429895843287,107.276972288581,229.698542857143,214.481868131868,26.1316150864245,28.1553800706339,133.361645962733
2019-05-10,"2019w19","Final",69.58,0.65916,105.55858972025,84.0783291038425,6.675,19.1547061634018,23.2547061634018,116.923041089345,162.471428571429,146.852747252747,32.8447119855029,36.9716401450675,78.1451126531403,5.775,27.600989010989,101.054989010989,104.777593406593,226.824257142857,211.607582417582,26.6324807534531,28.0221636334637,130.50450310559
2019-05-17,"2019w20","Final",71.58,0.65678,108.986266329669,85.7738484038896,6.675,19.5273769708552,23.6273769708552,119.407513139035,165.328571428571,149.70989010989,33.6336647351453,36.8270478765913,80.1311957776008,5.775,27.9758958432871,101.429895843287,107.276972288581,229.698542857143,214.481868131868,27.1457765109802,27.8889471962935,132.988975155279
2019-05-24,"2019w21","Final",68.68,0.65168,105.389148048122,84.9210024294258,6.675,20.2913521261347,24.3913521261347,124.500680840898,171.185714285714,155.567032967033,39.5796784114724,36.6824556081152,79.6215708879849,5.775,28.7444548494983,102.198454849498,112.400698996655,235.590828571429,220.374153846154,32.7791281086706,27.7557307591233,138.082142857143
2019-05-31,"2019w22","Final",65.74,0.65334,100.621422230385,82.1368852269458,6.675,19.881414237936,23.981414237936,121.76776158624,168.042857142857,152.424175824176,39.630876359294,36.537863339639,75.0251981813053,5.775,28.3320573339704,101.78605733397,109.651382226469,232.429114285714,217.21243956044,34.6261840451639,27.6225143219531,135.349223602484
2019-06-07,"2019w23","Final",60.32,0.66135,91.2073788462992,74.4199651872933,6.675,19.1267558528428,23.2267558528428,116.736705685619,162.257142857143,146.638461538462,42.3167404983255,36.3932710711629,67.4516693716834,5.775,27.207336837076,100.661336837076,102.153245580506,223.806257142857,208.589582417582,34.7015762088231,27.4892978847829,130.318167701863
2019-06-14,"2019w24","Final",60.76,0.65884,92.2226944326392,75.0082495030517,6.675,18.9497372193024,23.0497372193024,115.556581462016,160.9,145.281318681319,40.5483319589645,36.2486788026867,68.6839542129053,5.775,27.001138079312,100.455138079312,100.778587195413,222.2254,207.008725274725,32.094632982508,27.3560814476127,129.138043478261
2019-06-21,"2019w25","Final",62.17,0.65402,95.0582550992324,77.1208947351915,6.675,18.9497372193024,23.0497372193024,115.556581462016,160.9,145.281318681319,38.4356867268248,36.1040865342105,69.4569104692638,5.775,27.001138079312,100.455138079312,100.778587195413,222.2254,207.008725274725,31.3216767261494,27.2228650104425,129.138043478261
2019-06-28,"2019w26","Final",64.47,0.66494,96.956116341324,78.9396023030764,6.675,18.9497372193024,23.0497372193024,115.556581462016,160.9,145.281318681319,36.6169791589398,35.9594942657344,72.313742442193,5.775,27.001138079312,100.455138079312,100.778587195413,222.2254,207.008725274725,28.4648447532202,27.0896485732723,129.138043478261
2019-07-05,"2019w27","Final",61.99,0.66918,92.6357631728384,77.7609032564461,6.675,18.2033081285444,22.6033081285444,110.280387523629,154.9,139.558695652174,32.5194842671834,35.8907557072839,73.1331578731054,5.775,26.7633742911153,104.017374291115,95.3934952741021,222.2254,205.185869565217,22.2603374009967,27.1277252751117,123.620652173913
2019-07-12,"2019w28","Final",64.25,0.66368,96.8087029893925,79.6905755587019,6.675,18.4828112341345,22.8828112341345,112.143741560897,157.042857142857,141.701552795031,32.4531660021947,35.8220171488333,77.00087059826,5.775,27.0445544153389,104.298554415339,97.2680294355928,224.381114285714,207.341583850932,20.2671588373328,27.165801976951,125.48400621118
2019-07-19,"2019w29","Final",62.71,0.67346,93.1161464674962,78.3864718190901,6.675,18.4455441533891,22.8455441533891,111.895294355928,156.757142857143,141.415838509317,33.5088225368375,35.7532785903828,75.0732294347115,5.775,27.3819705644072,104.635970564407,99.5174704293816,226.967971428571,209.928440993789,24.4442409946701,27.2038786787903,125.235559006211
2019-07-26,"2019w30","Final",62.55,0.6713,93.1774169521823,78.7166722411751,6.675,18.3337429111531,22.7337429111531,111.149952741021,155.9,140.558695652174,32.4332804998457,35.6845400319322,72.6378359188472,5.775,27.4194612476371,104.673461247637,99.7674083175804,227.2554,210.215869565217,27.1295723987332,27.2419553806297,124.490217391304
2019-08-02,"2019w31","Final",62.55,0.6591,94.9021392808375,80.4604465361513,6.675,18.3337429111531,22.7337429111531,111.149952741021,155.9,140.558695652174,30.6895062048695,35.6158014734817,73.882933400765,5.775,27.4194612476371,104.673461247637,99.7674083175804,227.2554,210.215869565217,25.8844749168154,27.280032082469,124.490217391304
2019-08-09,"2019w32","Final",57.36,0.64972,88.2841839561657,76.9719233279149,6.675,18.3337429111531,22.7337429111531,111.149952741021,155.9,140.558695652174,34.1780294131059,35.5470629150312,72.630742761322,5.775,27.4194612476371,104.673461247637,99.7674083175804,227.2554,210.215869565217,27.1366655562583,27.3181087843083,124.490217391304
2019-08-16,"2019w33","Final",58.11,0.64488,90.1097878675102,78.5849977280208,6.675,18.3337429111531,22.7337429111531,111.149952741021,155.9,140.558695652174,32.564955013,35.4783243565806,73.9919181550417,5.775,27.4194612476371,104.673461247637,99.7674083175804,227.2554,210.215869565217,25.7754901625387,27.3561854861477,124.490217391304
2019-08-23,"2019w34","Final",59.04,0.64064,92.1578421578422,78.7965133850463,6.675,18.3337429111531,22.7337429111531,111.149952741021,155.9,140.558695652174,32.3534393559745,35.4095857981301,74.2222920214071,5.775,27.4194612476371,104.673461247637,99.7674083175804,227.2554,210.215869565217,25.5451162961732,27.394262187987,124.490217391304
2019-08-30,"2019w35","Final",58.77,0.63484,92.5745069623842,79.1739907169893,6.675,18.4455441533891,22.8455441533891,111.895294355928,156.757142857143,141.415838509317,32.7213036389383,35.4427582832791,74.7568064628183,5.775,27.5881693221712,104.842169322171,100.892128814475,228.548828571429,211.509298136646,26.1353223516565,27.5606819522112,125.235559006211
2019-09-06,"2019w36","Final",58.13,0.63376,91.7224185811664,79.2002516097386,6.675,18.7250472589792,23.1250472589792,113.758648393195,158.9,143.558695652174,34.5583967834561,35.4759307684281,73.1030325043807,5.775,27.8131134215501,105.06711342155,102.391756143667,230.2734,213.233869565217,29.2887236392866,27.7271017164355,127.098913043478
2019-09-13,"2019w37","Final",59.9,0.64216,93.278933599103,80.3323187520484,6.675,18.7250472589792,23.1250472589792,113.758648393195,158.9,143.558695652174,33.4263296411464,35.5091032535771,76.7496401430016,5.775,27.8131134215501,105.06711342155,102.391756143667,230.2734,213.233869565217,25.6421160006657,27.8935214806597,127.098913043478
2019-09-20,"2019w38","Final",64.36,0.63306,101.664929074653,85.9268789354892,6.675,19.2281528490413,23.6281528490413,117.112685660275,162.757142857143,147.415838509317,31.1858067247862,35.542275738726,85.5253855586007,5.775,28.3192376451526,105.573237645153,105.765917634351,234.153685714286,217.114155279503,20.2405320757498,28.059941244884,130.452950310559
2019-09-27,"2019w39","Final",62.21,0.62902,98.8998759975835,84.4781575065912,6.675,19.1163516068053,23.5163516068053,116.367344045369,161.9,146.558695652174,31.8891865387774,35.575448223875,82.3029455524744,5.775,28.2067655954631,105.460765595463,105.016103969754,233.2914,216.251869565217,22.7131584172799,28.2263610091082,129.707608695652
2019-10-04,"2019w40","Final",58.05,0.62758,92.4981675642946,82.2808513163059,6.675,18.5289089927086,22.9289089927086,112.451059951391,161.9,142.054968944099,30.1702086350848,35.608620709024,79.2623429449753,5.775,27.6273678098839,104.881367809884,101.153452065893,233.2914,211.809819875776,21.8911091209172,28.3927807733325,129.707608695652
2019-10-11,"2019w41","Final",58.83,0.6305,93.3068992862807,81.6313318573178,6.675,18.4310018903592,22.8310018903592,111.798345935728,161.9,141.304347826087,30.16701407841,35.641793194173,82.608087796375,5.775,27.5308015122873,104.784801512287,100.509676748582,233.2914,211.06947826087,17.9015889522072,28.5592005375567,129.707608695652
2019-10-18,"2019w42","Final",59.24,0.63134,93.8321665029936,82.7827635165705,6.675,18.4310018903592,22.8310018903592,111.798345935728,161.9,141.304347826087,29.0155824191573,35.674965679322,81.6992870811195,5.775,27.5308015122873,104.784801512287,100.509676748582,233.2914,211.06947826087,18.8103896674627,28.725620301781,129.707608695652
2019-10-25,"2019w43","Final",60.53,0.6405,94.504293520687,81.8323992340485,6.675,18.4310018903592,22.8310018903592,111.798345935728,161.9,141.304347826087,29.9659467016793,35.7896894518992,77.4930407235257,5.775,27.5308015122873,104.784801512287,100.509676748582,233.2914,211.06947826087,23.0166360250565,28.8991840702906,129.707608695652
2019-11-01,"2019w44","Final",60.41,0.63915,94.5161542673864,81.5796264195693,6.675,18.4310018903592,22.8310018903592,111.798345935728,161.9,141.304347826087,30.2187195161585,35.9044132244764,75.8783153110591,5.775,27.5308015122873,104.784801512287,100.509676748582,233.2914,211.06947826087,24.6313614375232,29.0727478388003,129.707608695652
2019-11-08,"2019w45","Final",61.22,0.63872,95.8479458917836,81.2652434523913,6.675,18.4869025114772,22.8869025114772,112.171016743181,162.328571428571,141.732919254658,30.90577329079,36.0191369970536,80.5786662275423,5.775,27.6995095868215,104.953509586821,101.634397245477,234.584828571429,212.362906832298,21.0557310179343,29.2463116073099,130.080279503106
2019-11-15,"2019w46","Final",61.86,0.63788,96.977487928764,80.2140224358511,6.675,18.5614366729679,22.9614366729679,112.667911153119,162.9,142.304347826087,32.453888717268,36.1338607696308,82.8212490369374,5.775,28.0744164191196,105.32841641912,104.133776127464,237.459114285714,215.237192546584,21.3125270905268,29.4198753758196,130.577173913043
