CPK0111,CKHK,RPS,08/09/2018,23,70665.40
CPK0111,CKHK,RPS,08/09/2018,24,69137.30
CPK0111,CKHK,RPS,08/09/2018,25,67562.20
CPK0111,CKHK,RPS,08/09/2018,26,65805.02
CPK0111,CKHK,RPS,08/09/2018,27,64622.94
CPK0111,CKHK,RPS,08/09/2018,28,63005.92
CPK0111,CKHK,RPS,08/09/2018,29,61848.32
CPK0111,CKHK,RPS,08/09/2018,30,61195.15
CPK0111,CKHK,RPS,08/09/2018,31,60248.91
CPK0111,CKHK,RPS,08/09/2018,32,59714.05
CPK0111,CKHK,RPS,08/09/2018,33,61459.89
CPK0111,CKHK,RPS,08/09/2018,34,66092.25
CPK0111,CKHK,RPS,08/09/2018,35,71830.29
CPK0111,CKHK,RPS,08/09/2018,36,79156.29
CPK0111,CKHK,RPS,08/09/2018,37,86351.60
CPK0111,CKHK,RPS,08/09/2018,38,90421.04
CPK0111,CKHK,RPS,08/09/2018,39,89237.20
CPK0111,CKHK,RPS,08/09/2018,40,85777.92
CPK0111,CKHK,RPS,08/09/2018,41,82546.09
CPK0111,CKHK,RPS,08/09/2018,42,80341.47
CPK0111,CKHK,RPS,08/09/2018,43,76969.81
CPK0111,CKHK,RPS,08/09/2018,44,73820.51
CPK0111,CKHK,RPS,08/09/2018,45,69037.00
CPK0111,CKHK,RPS,08/09/2018,46,63116.78
CPK0111,CKHK,RPS,08/09/2018,47,57890.72
CPK0111,CKHK,RPS,08/09/2018,48,52807.19
CPK0111,CKHK,RPS,09/09/2018,1,48258.12
CPK0111,CKHK,RPS,09/09/2018,2,44567.98
CPK0111,CKHK,RPS,09/09/2018,3,41811.56
CPK0111,CKHK,RPS,09/09/2018,4,39826.60
CPK0111,CKHK,RPS,09/09/2018,5,38435.46
CPK0111,CKHK,RPS,09/09/2018,6,37335.71
CPK0111,CKHK,RPS,09/09/2018,7,36649.05
CPK0111,CKHK,RPS,09/09/2018,8,36228.30
CPK0111,CKHK,RPS,09/09/2018,9,36213.68
CPK0111,CKHK,RPS,09/09/2018,10,36361.86
CPK0111,CKHK,RPS,09/09/2018,11,37093.63
CPK0111,CKHK,RPS,09/09/2018,12,38461.89
CPK0111,CKHK,RPS,09/09/2018,13,41900.38
CPK0111,CKHK,RPS,09/09/2018,14,44934.61
CPK0111,CKHK,RPS,09/09/2018,15,49420.26
CPK0111,CKHK,RPS,09/09/2018,16,54491.25
CPK0111,CKHK,RPS,09/09/2018,17,60450.12
CPK0111,CKHK,RPS,09/09/2018,18,66271.85
CPK0111,CKHK,RPS,09/09/2018,19,71013.26
CPK0111,CKHK,RPS,09/09/2018,20,73347.88
CPK0111,CKHK,RPS,09/09/2018,21,74677.52
CPK0111,CKHK,RPS,09/09/2018,22,74574.11
CPK0111,CKHK,RPS,09/09/2018,23,73959.02
CPK0111,CKHK,RPS,09/09/2018,24,72690.60
